word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_;,char_freq_(,char_freq_[,char_freq_!,char_freq_$,char_freq_#,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam
0,0,0.483,0,1.463,0,0,0,0,0,0,0.973,0,0,0,0,0.973,0,2.443,0,2.443,0,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483,0,0,0,0,0.077,0,0.67,0.247,0,5.193,76,230,1
0,0,1.19,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,2.39,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,11,67,1
0,14.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.807,5,9,0
0,0,0,0,0.521,0,0,0.251,0,0,0,0.251,0.251,0,0,0.521,0,0,1.321,0,0,9.321,0.521,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0,1.148,19.251,102,881,1
0.199,0,0.099,0,0,0,0,0.099,0,0,0,0.399,0.099,0,0,0,0.199,0,0,0,0,0,0.099,0,4.499,0.099,0,0,0,0,0,0,0.099,0,0,0.099,0.099,0.099,0,0,0,0.599,0,0,0,0,0,0,0.091,0.078,0,0,0.012,0,2.36,25,561,0
0.345,0,0.345,0,0.345,0.345,0,0,0,0,0,0,0,0,0,0,0,0,2.415,0,1.035,0,0,0,2.065,1.035,1.035,0.685,0,0.685,0,0,0,0,0.685,0,1.035,0,0,0,0,0,0.345,0,0.685,0.345,0,0,0.121,0.297,0.063,0,0,0,2.338,17,184,0
0.32,0,0.64,0,0.32,0.32,0,1.61,0.32,0.64,0.32,0.64,0,0,0,0,1.61,0,1.29,2.58,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.16,0,1.178,0.107,0,3.613,63,318,1
0.067,0,0.407,0,0.137,0.137,0,0.137,0,0,0,1.407,0.207,0.067,0,0,0.207,0,0.067,0,0,0,0,0,2.547,0,0,0,0,0,0,0,0,0,0,0.067,0.067,0,0,0,0,0,0,0,0.067,0,0,0,0.035,0.092,0,0,0,0,2.348,25,668,0
0.229,0,0.469,0,0,0,0.229,0,0,0.469,0,0,0,0,0,0,0,0,1.169,0,0.229,0,0,0,1.639,0.699,0.699,1.169,0.229,0.229,0.229,0.229,0,0.229,0.229,0.699,0.469,0,0.229,0.229,0,0,0.469,0,0.699,0,0,0,0,0.236,0,0,0,0,2.419,11,333,0
0,0,1.098,0,1.098,0,0,0,0,0,0,1.098,0,0,0,0,0,0,3.298,0,0,0,0,0,0,0,1.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0.225,0,0,0,0,1.008,1,22,0
0.972,0,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.912,0,0,0,0,0,0,0,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,0,2.187,12,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.538,0,9.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0.73,0.73,0,2.18,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0.73,0,0,0.73,0,0,0.214,0,0.316,0.112,0,2.548,27,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463,0,1.233,0,0,0,0,0,1.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.065,2,19,0
0,0.638,0,0,1.598,0.318,0,0,0.318,0,0,0.638,0,0,1.278,0.638,0.318,3.188,2.228,0,1.918,0,0.318,0.638,0,0,0,0.318,0,0,0,0,0,0,0,0,0,0,0,1.598,0,0,0,0,0,0,0,0,0,0.283,0,0.063,0.504,0,3.517,95,190,1
0,0,0,0,0,0,0,0,0,0,0,1.045,0,0,0,0,0,0,5.205,0,0,0,0,0,0,0,1.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1.076,2,17,0
0,0,0.263,0,0,0.263,0,0,0,0,0,0.263,1.383,0,0,0.263,0,0.263,2.783,0,0.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.263,0,0,0.044,0,0,0,0,0,1.188,6,52,0
0,0,0,0,0.529,0,0.529,0,0.529,0,0,1.069,0,0,0,0,0,0,2.149,0,3.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,4.39,66,101,1
0,0,0,0,0,0,0,0,0,3.694,0,0,0,0,0,1.844,0,0,1.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,0,1.544,0,0,4.549,10,79,1
0,0,0,0,0,0,0,0.405,0,0,0,0,0,0,0,0,0,0.405,0.405,0,0.405,7.635,0.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0.606,0.138,1.073,10.583,110,605,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,0,0,0,0.206,0,0,0,0,2.004,13,84,0
0,0,0,0,0,0,0.679,0,0,0,0,0,0,0,0,0,0,0,3.379,0,0.679,0,0,0,0,0,0.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359,0,0,0,0,0,0,0,0,0,1.879,7,63,0
0,0,0.326,0,0.656,0.656,0.326,0.326,0,0,0,0.326,0.326,0,0,0.326,0.326,0,2.286,0,3.266,0,0,0.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326,0,0,0,0,0.111,0,0,0.164,0,1.5,13,142,1
0.093,0.493,0.593,0,0.293,0.193,0,0,0.093,0.393,0,1.593,0.193,0,0,0,0.093,0,3.673,0.093,1.093,0,0,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0,0.769,0.04,0,5.839,1.313,0,5.795,55,754,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084,0,1.084,0,0,0,0,0,1.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.267,4,26,0
0,0,0,0,0.796,0,0,0,0,0,0,1.596,0,0,0,0.796,0.796,0,2.396,0,2.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796,0,0,0,0,0.27,0,0.819,0,0,2.811,27,105,1
0,0,0.474,0,1.444,0,0,0,0.474,0,0,0,0,0.154,0,0.634,0.314,0,0.794,0,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0,0,0,0,0,0,0,0.154,0,0,0,0,0.192,0,0.588,0,0,5.677,125,554,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.996,3,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.394,0,0,2.394,0,2.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.296,0,2.605,8,44,1
0.238,0,0.238,0,1.178,0,0,0,0,0,0,1.418,0,0,0,0,0.118,0,0.478,0,0.708,0,0.118,0,1.298,0.118,0,0,0.118,0.238,0,0,0,0,0,0,0.118,0,0,0,0,0.118,0,0,0.238,0,0,0,0,0.023,0,0,0,0.023,1.494,7,166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.292,0,0.292,1.792,0,0.592,0,0.292,0,0,0,0,0,0,0,0,0,0.292,0,0,0,0,0,0,0,0,0,0.892,0,0,0,0,0,0,0.25,0,0,0.051,0,2.472,31,169,1
0,0,0,0,1.909,0,0.309,0.309,0,0.309,0.629,1.589,0.629,0,0.629,0,0.629,2.229,3.189,0,1.589,0,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,0,0,0,0,0,0,0,0,0,0.091,0,0.322,0,0,2.149,18,86,1
0,0,0,0,0,0,0,4.004,0,0,0,0,0,0,0,4.004,0,0,4.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,14,25,1
0,1.771,0,0,0,0,0,0,0,1.771,0,3.561,0,0,0,0,0,0,8.911,0,1.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,0,0,0,0,0,1.771,0,0,0,0,0,0,0,0,0,2.379,17,39,0
0,0.1,0.3,0,1.02,0.3,0.1,0.4,0,0.2,0.1,0.92,0,0.1,0,1.94,0.92,0.4,1.94,0.4,0.61,0.92,0.51,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.048,0.016,0.518,0.162,0.34,8.181,283,1890,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875,0,0,0,0,0,0,0,7.315,0,0,0,0,0,0,0,0,0,2.435,0,0,0,0,0,0,0,2.435,0,0,0,0,0,0,0,0,0,1.466,5,22,0
0.459,0,0,0,0.689,0.459,0,0.459,0,0.229,0.229,0,1.609,0,0.459,0,0.919,1.839,1.839,0,0.689,0,1.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919,0,0,0,0,0,0,0,0,0,0.046,0,0.196,0.121,0,3.193,34,367,1
0,0,0,0,0.343,0,0,0,0,0,0,0.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,0,0,0,3.063,0,0,0,0.343,0,0,0,0.343,0,0,0,0,0,0,0.343,0.091,0.135,0,0,0,0,1.253,7,87,0
0,1.634,0.814,0,0,0,1.634,0,0,1.634,1.634,0,0,0,0,0.814,0,0,4.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.216,0,0,15.92,73,193,1
0,0,0,0,0,0,0,3.969,0,0.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.319,0,0,0,1.979,0,0,0,0.659,1.979,0,0,0.109,0.109,0,0,0,0,2.856,19,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,2.333,8,119,0
0,0,0.738,0,0,0,0,0,0,0,0,0.238,0,0,0,0.488,0,0.488,2.708,0,1.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,0,0,0,0,0,0.488,0,0,0,0.034,0.145,0,0.145,0,0,2.585,54,281,0
0.219,0,0.069,0,0.069,0.069,0,0.139,0,0.359,0,0.509,0.439,0.069,0,0,0.289,0.069,0.069,0,0.069,0,0,0,1.989,0,0,0,0.289,0.289,0,0,0,0,0,0.139,0.069,0.069,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0.03,0,0,1.911,22,568,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.893,8,37,0
0,0,0,0,0,0,0,3.323,3.323,0,0,0,0,0,0,0,3.323,0,0,0,6.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,0.389,3.707,7,22,1
0,0,1.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814,0,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204,0,0,0,0,0.365,0,0,0,0,1.961,10,58,0
0,0.323,0.803,0,0.323,0,0.163,0,0,0.483,0.163,0,0.163,0,0.163,0.163,0,0.803,0.163,0.163,0.643,0,0,0,0,0,0,0.163,0,0,0,0,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.027,0.052,5.712,151,984,1
0,0,0.48,0,0.96,0,0,0,0.48,0,0,0,0,0,0,0.96,0.96,0,1.43,0,0.48,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.141,0.075,0.471,0.273,0,3.503,66,260,1
0,0,0,0,0.954,0,0.954,0,0,0,0.954,0,0,0,0,0,0,0,2.874,0,2.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0.61,0,0,1.175,3,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.506,3,6,0
0,0.369,0.369,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0,1.479,0,0.369,8.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,0,0.072,0,0.516,7.335,48,364,0
0,0,0,0,1.042,2.092,1.042,0,0,0,0,0,0,0,0,0,0,0,3.142,0,1.042,0,2.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.168,0,2.042,6,37,1
0,0,1.221,0,1.221,0,0,0,0,0,0,0,0,0,0,0.611,0,0.611,1.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,0,0,0,0,0,0.518,0.104,0,2.967,29,179,1
0,1.491,0,0,0,0,2.981,0,0,1.491,0,0,0,0,0,1.491,2.981,0,0,0,2.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0,0,0.172,0.172,13.001,140,156,1
0,0,0.523,0,0,0.523,0,0,0,0.523,0,0,0.523,0,0,0,0,0,2.143,0,0.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063,0,0,0,0,0.094,0,0,0,0,1.85,12,48,0
0.524,0,1.054,0,0.524,0,0,0,0,0,0,3.174,0,0,0,0,0,0,0.524,0,0,0,0,0,2.644,2.644,0.524,0,0,0,0,0,0,0,0,0.524,1.054,0,2.644,0,0,0.524,0.524,1.584,0.524,0,0,0.524,0.088,0.173,0.088,0,0,0,1.581,14,114,0
0.116,0,0.116,0,0,0,0,0,1.106,0,0,0.366,0,0,0,0,0,0,0.486,0,0.236,0,0,0,0.606,0.736,0.116,0,0,0,0,0,0.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0.166,0.03,0,0.03,0,3.233,30,503,0
0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,2.62,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.198,5,48,0
0,1.375,1.375,0,0,0,0,0,0,1.375,0,0,0,0,0,0,0,0,9.715,0,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0,0,0,0,0,0,0,0,0,2.047,18,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991,1,4,0
0,0,0,0,0.336,0,0,0,0,0,0,0.336,0,0,0,0.336,0,0.336,0.336,0,0.336,0,0,0,0.996,0.336,0,0.666,0,0.336,0,0,0,0,0.336,0,0,0,0,0,0,0,0,0.336,0,0,0,0,0,0.136,0.049,0,0,0,2.022,22,128,0
0.442,0,0.882,0,0.442,1.322,0.442,0,0,0,0,0,0,0,0,0,0,0.442,1.762,0,2.202,0,2.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,0.432,0.36,0,2.405,17,138,1
0,0,0,0,0.284,0,0,0,0,0,0,0.574,0,0,0,0,0,0.854,0,0,0,0,0,0,5.144,4.004,2.284,1.144,0.284,1.144,1.144,0.284,0.574,0.284,1.144,1.144,0.284,0,0,0.284,0,0,0.284,0,0.574,0,0,0,0.068,0.296,0.198,0.101,0,0.101,2.295,14,309,0
0,0.742,1.852,0,0,0.372,0,0.372,0.742,1.112,0.372,0.742,0,0.372,0,0.372,0.372,0.372,1.482,0,2.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112,0,0,0,0,0,0,0,0.372,0,0,0,0,0.338,0,1.213,0.473,0.069,18.402,394,737,1
0.51,0,0.77,0,0.25,0.25,0,0,0,0.51,0,1.55,0,0,0,0.77,1.55,0,4.9,0,2.58,0,0.77,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.179,0,0.359,0.403,0.134,5.774,56,358,1
0,0,1.069,0,0,0,0,0,2.129,0,0,0,0,0,0,0,0,0,3.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069,0,0,0,0,0,0,0,0.362,0,3.913,17,87,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.845,0,0,0,0,0,0,0,0,0,0,0.724,0,1.255,2,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,1.16,0,0,0,0,0,0,1.16,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408,0,0,0,0,2.125,17,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.002,0,0,0,0,0,0,1.752,3,7,0
0.109,0,0.109,0,0.409,0.109,0.109,0,0.209,0.209,0.409,0.509,0,0.609,0,0.919,0.209,0,1.729,4.269,1.729,0,0.409,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0.306,0.165,0,6.809,499,1433,1
0,0.262,0.782,0,0.262,0.262,0.082,1.042,0.522,1.562,0.262,0.692,0.172,0.082,0.692,0.862,0.342,0,1.822,0.172,1.302,0,0.082,0.342,0,0,0,0,0,0,0,0,0.082,0,0,0.082,0,0,0,0,0,0,0,0,0.082,0.082,0,0,0.098,0.236,0,0.36,0.263,0.112,3.556,55,982,1
0,0,0,0,0,0,0,0,0,0,0,1.396,0,0,0,0,0.696,0,1.396,0,1.396,0,0,0,0,0,0.696,0,0,0,0.696,0,0,0,0,0,0,0,0,2.106,0,0,0,0,0,0,0,0,0,0.262,0.062,0,0,0,17.996,198,376,0
0.227,0,0.227,0,0.457,0,0,0,0,0,0,0,0.687,0,0,0.227,0,0,0.687,0.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0,0.687,0,0.227,1.837,0.227,0.917,0,0,0,0.274,0.045,0,0,0,1.656,16,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0.895,0,0,0,0,0,0.895,0,0,1.795,0.895,0.895,0,0,0,0.895,4.495,0,5.395,0,0.895,0,0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386,0.125,0.255,2.145,7,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.658,0,0,0,0,0,0,0.923,0,0,1.831,6,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,5,7,0
0,0,0,0,0,0,0,0,0,0,0,2.843,0,0,0,0,0,0,8.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.843,0,0,0,0,0,0,0,0,0,0.993,1,7,0
0.178,0.268,1.248,0,0.538,0.628,0.448,0.178,0.798,0.798,0.268,1.338,0.178,0,0.628,0.628,0.088,1.338,2.668,0.178,1.158,0,0.798,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0,0.088,0,0,0,0,0.078,0,0.233,0.219,0.022,6.733,587,1349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369,0,0,0,0,0,0,0,0,0,1.009,1,8,0
0,0,0.554,0,1.114,0,0,0,0,0,0,0,0.924,0,0.174,0,0.364,0.364,3.174,0,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0.435,0,0,1.366,4,67,1
0,0,0,0,1.858,0,0,0,0,0,0,0,0,0,0,0,0,0,1.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.858,0,0,0,0,0,0,0,0,1.008,1,23,0
0,0,0,0,0.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0,0,0,0,0,0,1.261,0,0,0,0,0,0,0,0.311,0,0,0,0.311,0,0,0,0,0.141,0,0,0,0,1.593,7,129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.379,4,13,0
0,0,0,0,0,0,0,0,0,0,0,0.867,0,0.517,0,0,0,0,1.557,0,3.797,0,0,0,0.697,0.697,0,0,2.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207,0,0.085,0.059,0,0,0,1.21,5,186,0
0,0,0.562,0.562,0,0,0,0.272,0,0,0,0,0.272,0,0,0,0.272,0.562,2.882,0.852,1.722,0,0,0.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0,1.377,0,0.038,3.527,60,392,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.561,0,0,0.99,1,4,0
0,0,0,0,0,0,0,1.084,0,0,0,0,0,1.084,0,0,0,0,0,0,0,0,1.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084,0,0,0,0,0.195,0,0.195,0.387,0,3.954,25,81,1
0,0,0.468,0,0.468,0,0,0,0,0,0,0,0,0,0,0.468,0,0,2.808,0,0.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468,0,0,0,0,0.09,0,0.671,0,0,1.436,24,124,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0,0,0,0,0,0,0,0,1.008,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
0.214,0,0.214,0,0.664,0,0,0,0.214,0,0,0,0.214,1.334,0,0,0.434,0,0.664,0,1.554,0,0,0,0.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.224,0,0,0,0,0,0,0,0.15,0,0.128,0,0.15,3.074,118,690,0
0,0,0,0,0,0,0,0,0,0,0,1.402,0,0,0,0,0.702,0,1.402,0,1.402,0,0,0,0,0,0.702,0,0,0,0.702,0,0,0,0,0,0,0,0,2.112,0,0,0,0,0,0,0,0,0,0.269,0.068,0,0,0,17.954,201,378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994,1,7,0
0.183,0,0,0,0,0,0,0,0,0,0,0.953,0.373,0,0,0,0.573,0,0,0,0,0,0.373,0,3.473,0,0,0,0,0,0,0,0,0,0,0.183,0.183,0.183,0,0,0,0,0,0,0,0,0,0,0.02,0.101,0,0,0.101,0,2.627,19,299,0
0,0,1.169,0,0,0,0,0,0,1.169,0,2.349,1.169,0,0,0,0,0,1.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0,0,0,0,0,0,0,0.36,0,0.36,0.179,0,1.651,4,38,0
0,0,0,0,0.746,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496,0,0,0,0,0,3.746,2.996,2.246,0.746,0.746,0.746,0.746,0.746,0,0.746,0.746,0.746,0.746,0,0.746,0.746,0,0.746,0.746,0,0.746,0,0,0,0,0.218,0,0,0,0,1.829,10,75,0
0,0,0,0,0,0,0,0,0,0,0,1.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.595,7,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.054,0,0,0,0,0,0,0,1.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,0,0,0,2.211,7,48,1
